source,target,weight
A5074537027,A5059673944,1
A5074537027,A5059745870,1
A5074537027,A5073238754,1
A5074537027,A5012751492,1
A5074537027,A5069442872,1
A5074537027,A5074353144,1
A5074537027,A5037640754,1
A5074537027,A5060777701,1
A5074537027,A5052322742,1
A5074537027,A5014186524,1
A5074537027,A5028938519,1
A5074537027,A5024725268,1
A5074537027,A5058891664,1
A5074537027,A5079381636,1
A5074537027,A5069302582,1
A5074537027,A5108812264,1
A5074537027,A5108190409,1
A5074537027,A5010398085,1
A5074537027,A5060189092,1
A5074537027,A5028419807,1
A5074537027,A5087155298,1
A5074537027,A5051606464,1
A5074537027,A5021828664,1
A5074537027,A5071186378,1
A5074537027,A5081805441,1
A5074537027,A5090660367,1
A5074537027,A5042206762,1
A5074537027,A5113885004,1
A5074537027,A5084227679,1
A5074537027,A5074774772,1
A5074537027,A5076032909,1
A5074537027,A5033052795,1
A5074537027,A5067522840,1
A5074537027,A5087546110,1
A5074537027,A5077271389,1
A5074537027,A5036038477,1
A5074537027,A5037329176,1
A5074537027,A5055699158,1
A5074537027,A5066757164,1
A5074537027,A5025936190,1
A5074537027,A5053615849,1
A5074537027,A5073811795,1
A5074537027,A5080893189,1
A5074537027,A5037542179,1
A5074537027,LOCAL_A000002,1
A5074537027,A5075910447,1
A5074537027,A5110701424,1
A5074537027,A5042670765,1
A5074537027,A5086095919,1
A5074537027,A5079187530,1
A5074537027,A5074474395,1
A5074537027,A5028391766,1
A5074537027,A5088508486,1
A5074537027,A5040371822,1
A5074537027,A5004988236,1
A5074537027,A5089854058,1
A5074537027,A5112293344,1
A5074537027,A5066273011,1
A5074537027,A5070913859,1
A5074537027,A5054097796,1
A5074537027,A5045600839,1
A5074537027,A5021323660,1
A5074537027,A5045240225,1
A5074537027,A5089477886,1
A5074537027,A5003722648,1
A5074537027,A5076850672,1
A5074537027,A5050478516,1
A5074537027,A5063136501,1
A5074537027,A5071898408,1
A5074537027,A5043825329,1
A5074537027,A5047250540,1
A5074537027,A5031646882,1
A5009356185,A5086950255,1
A5009356185,A5028491207,2
A5009356185,A5022508032,1
A5009356185,A5077878204,2
A5009356185,A5003886399,2
A5009356185,A5025095503,2
A5009356185,A5052145396,2
A5009356185,A5067287880,2
A5009356185,A5052436567,2
A5009356185,A5109947023,2
A5009356185,A5007722052,1
A5009356185,A5035104463,1
A5009356185,A5089109767,1
A5009356185,A5108757199,2
A5009356185,A5018635438,1
A5009356185,A5108122544,1
A5009356185,A5010395979,2
A5009356185,A5014950400,2
A5009356185,A5057837479,2
A5009356185,A5112038070,1
A5009356185,A5112753382,1
A5009356185,A5020096319,1
A5009356185,A5023592446,1
A5009356185,A5075291010,1
A5009356185,A5084459300,1
A5009356185,A5007830940,1
A5009356185,A5112430168,1
A5009356185,A5089872679,1
A5009356185,A5020337708,1
A5009356185,A5043580746,1
A5009356185,A5002295771,1
A5009356185,A5032316879,1
A5009356185,A5059673944,1
A5009356185,A5059745870,1
A5009356185,A5073238754,1
A5009356185,A5012751492,1
A5009356185,A5069442872,1
A5009356185,A5074353144,1
A5009356185,A5037640754,1
A5009356185,A5060777701,1
A5009356185,A5052322742,1
A5009356185,A5014186524,1
A5009356185,A5028938519,1
A5009356185,A5024725268,1
A5009356185,A5058891664,1
A5009356185,A5079381636,1
A5009356185,A5069302582,1
A5009356185,A5108812264,1
A5009356185,A5108190409,1
A5009356185,A5010398085,1
A5009356185,A5060189092,1
A5009356185,A5028419807,1
A5009356185,A5087155298,1
A5009356185,A5051606464,1
A5009356185,A5021828664,1
A5009356185,A5071186378,1
A5009356185,A5081805441,1
A5009356185,A5090660367,1
A5009356185,A5042206762,1
A5009356185,A5113885004,1
A5009356185,A5084227679,1
A5009356185,A5074774772,1
A5009356185,A5076032909,1
A5009356185,A5033052795,1
A5009356185,A5067522840,1
A5009356185,A5087546110,1
A5009356185,A5077271389,1
A5009356185,A5036038477,1
A5009356185,A5037329176,1
A5009356185,A5055699158,1
A5009356185,A5066757164,1
A5009356185,A5025936190,1
A5009356185,A5053615849,1
A5009356185,A5073811795,1
A5009356185,A5080893189,1
A5009356185,A5037542179,1
A5009356185,LOCAL_A000002,1
A5009356185,A5075910447,1
A5009356185,A5110701424,1
A5009356185,A5042670765,1
A5009356185,A5086095919,1
A5009356185,A5079187530,1
A5009356185,A5074474395,1
A5009356185,A5028391766,1
A5009356185,A5088508486,1
A5009356185,A5040371822,1
A5009356185,A5004988236,1
A5009356185,A5089854058,1
A5009356185,A5112293344,1
A5009356185,A5066273011,1
A5009356185,A5070913859,1
A5009356185,A5054097796,1
A5009356185,A5045600839,1
A5009356185,A5021323660,1
A5009356185,A5045240225,1
A5009356185,A5089477886,1
A5009356185,A5003722648,1
A5009356185,A5076850672,1
A5009356185,A5050478516,1
A5009356185,A5063136501,1
A5009356185,A5071898408,1
A5009356185,A5043825329,1
A5009356185,A5047250540,1
A5009356185,A5031646882,1
A5086950255,A5028491207,2
A5086950255,A5022508032,1
A5086950255,A5077878204,4
A5086950255,A5003886399,1
A5086950255,A5025095503,3
A5086950255,A5052145396,1
A5086950255,A5067287880,5
A5086950255,A5052436567,1
A5086950255,A5109947023,1
A5086950255,A5007722052,1
A5086950255,A5035104463,1
A5086950255,A5089109767,1
A5086950255,A5108757199,1
A5086950255,A5018635438,1
A5086950255,A5108122544,1
A5086950255,A5010395979,2
A5086950255,A5014950400,5
A5086950255,A5057837479,1
A5086950255,A5112038070,1
A5086950255,A5079381636,4
A5086950255,A5010409421,3
A5086950255,A5110556117,2
A5086950255,A5108426113,3
A5086950255,A5042452558,2
A5086950255,A5109354723,3
A5086950255,A5020096319,4
A5086950255,A5023592446,3
A5086950255,A5060189092,2
A5086950255,A5070496761,1
A5086950255,A5086095919,4
A5086950255,A5082218840,2
A5086950255,A5005077971,2
A5086950255,A5021828664,2
A5086950255,A5021323660,4
A5086950255,A5022723002,3
A5086950255,A5077271389,2
A5086950255,A5025936190,2
A5086950255,A5069302582,2
A5086950255,A5003607184,1
A5086950255,A5108812264,1
A5086950255,A5057536910,1
A5086950255,LOCAL_A000002,1
A5086950255,A5024526613,1
A5086950255,A5110701424,1
A5086950255,A5042670765,1
A5086950255,A5034275358,1
A5086950255,A5034684238,1
A5086950255,A5058693463,1
A5086950255,A5079187530,3
A5086950255,A5073249579,1
A5086950255,A5011391692,1
A5086950255,A5054097796,1
A5086950255,A5002295771,1
A5086950255,LOCAL_A000003,1
A5086950255,A5059673944,1
A5086950255,A5071186378,1
A5086950255,A5045240225,1
A5086950255,A5090660367,1
A5086950255,A5042206762,1
A5086950255,A5074774772,1
A5086950255,A5089477886,2
A5086950255,A5033052795,1
A5086950255,A5044462379,1
A5086950255,A5074353144,1
A5086950255,A5037640754,2
A5086950255,A5087546110,2
A5086950255,A5046497176,1
A5086950255,A5052322742,2
A5086950255,A5110451785,1
A5086950255,A5043825329,1
A5086950255,A5008986510,1
A5086950255,A5014186524,1
A5086950255,A5036662627,1
A5086950255,A5023207047,2
A5086950255,A5059745870,1
A5086950255,A5012751492,1
A5086950255,A5076032909,1
A5086950255,A5051848349,1
A5086950255,A5028391766,1
A5086950255,A5067522840,1
A5028491207,A5022508032,1
A5028491207,A5077878204,2
A5028491207,A5003886399,2
A5028491207,A5025095503,4
A5028491207,A5052145396,2
A5028491207,A5067287880,3
A5028491207,A5052436567,2
A5028491207,A5109947023,2
A5028491207,A5007722052,1
A5028491207,A5035104463,1
A5028491207,A5089109767,1
A5028491207,A5108757199,2
A5028491207,A5018635438,1
A5028491207,A5108122544,1
A5028491207,A5010395979,2
A5028491207,A5014950400,4
A5028491207,A5057837479,2
A5028491207,A5112038070,1
A5028491207,A5078876786,1
A5028491207,A5085428223,1
A5028491207,A5056885320,1
A5028491207,A5073498622,1
A5028491207,A5078661947,1
A5028491207,A5008973458,1
A5028491207,A5021997056,1
A5028491207,A5017002382,1
A5028491207,A5068022071,1
A5028491207,A5040423202,1
A5028491207,A5079958449,1
A5028491207,A5063956844,1
A5028491207,A5112753382,1
A5028491207,A5020096319,2
A5028491207,A5023592446,2
A5028491207,A5075291010,1
A5028491207,A5084459300,1
A5028491207,A5007830940,1
A5028491207,A5112430168,1
A5028491207,A5089872679,1
A5028491207,A5020337708,1
A5028491207,A5043580746,1
A5028491207,A5002295771,1
A5028491207,A5032316879,1
A5028491207,A5059673944,1
A5028491207,A5059745870,1
A5028491207,A5073238754,1
A5028491207,A5012751492,1
A5028491207,A5069442872,1
A5028491207,A5074353144,1
A5028491207,A5037640754,1
A5028491207,A5060777701,1
A5028491207,A5052322742,2
A5028491207,A5014186524,1
A5028491207,A5028938519,1
A5028491207,A5024725268,1
A5028491207,A5058891664,1
A5028491207,A5079381636,2
A5028491207,A5069302582,1
A5028491207,A5108812264,1
A5028491207,A5108190409,1
A5028491207,A5010398085,1
A5028491207,A5060189092,2
A5028491207,A5028419807,1
A5028491207,A5087155298,1
A5028491207,A5051606464,1
A5028491207,A5021828664,2
A5028491207,A5071186378,1
A5028491207,A5081805441,1
A5028491207,A5090660367,1
A5028491207,A5042206762,1
A5028491207,A5113885004,1
A5028491207,A5084227679,1
A5028491207,A5074774772,1
A5028491207,A5076032909,1
A5028491207,A5033052795,1
A5028491207,A5067522840,2
A5028491207,A5087546110,1
A5028491207,A5077271389,2
A5028491207,A5036038477,1
A5028491207,A5037329176,1
A5028491207,A5055699158,1
A5028491207,A5066757164,1
A5028491207,A5025936190,2
A5028491207,A5053615849,1
A5028491207,A5073811795,1
A5028491207,A5080893189,1
A5028491207,A5037542179,1
A5028491207,LOCAL_A000002,1
A5028491207,A5075910447,1
A5028491207,A5110701424,1
A5028491207,A5042670765,1
A5028491207,A5086095919,2
A5028491207,A5079187530,2
A5028491207,A5074474395,1
A5028491207,A5028391766,2
A5028491207,A5088508486,1
A5028491207,A5040371822,1
A5028491207,A5004988236,1
A5028491207,A5089854058,1
A5028491207,A5112293344,1
A5028491207,A5066273011,1
A5028491207,A5070913859,1
A5028491207,A5054097796,1
A5028491207,A5045600839,1
A5028491207,A5021323660,2
A5028491207,A5045240225,1
A5028491207,A5089477886,2
A5028491207,A5003722648,1
A5028491207,A5076850672,1
A5028491207,A5050478516,1
A5028491207,A5063136501,1
A5028491207,A5071898408,1
A5028491207,A5043825329,1
A5028491207,A5047250540,1
A5028491207,A5031646882,1
A5028491207,A5010409421,1
A5028491207,A5110556117,1
A5028491207,A5108426113,1
A5028491207,A5042452558,1
A5028491207,A5109354723,1
A5028491207,A5051848349,1
A5028491207,A5082218840,1
A5028491207,A5023207047,1
A5028491207,A5022723002,1
A5022508032,A5077878204,1
A5022508032,A5003886399,1
A5022508032,A5025095503,1
A5022508032,A5052145396,1
A5022508032,A5067287880,1
A5022508032,A5052436567,1
A5022508032,A5109947023,1
A5022508032,A5007722052,1
A5022508032,A5035104463,1
A5022508032,A5089109767,1
A5022508032,A5108757199,1
A5022508032,A5018635438,1
A5022508032,A5108122544,1
A5022508032,A5010395979,1
A5022508032,A5014950400,1
A5022508032,A5057837479,1
A5022508032,A5112038070,1
A5077878204,A5003886399,2
A5077878204,A5025095503,3
A5077878204,A5052145396,2
A5077878204,A5067287880,5
A5077878204,A5052436567,2
A5077878204,A5109947023,2
A5077878204,A5007722052,1
A5077878204,A5035104463,1
A5077878204,A5089109767,1
A5077878204,A5108757199,2
A5077878204,A5018635438,1
A5077878204,A5108122544,1
A5077878204,A5010395979,3
A5077878204,A5014950400,5
A5077878204,A5057837479,2
A5077878204,A5112038070,1
A5077878204,A5079381636,4
A5077878204,A5010409421,2
A5077878204,A5110556117,1
A5077878204,A5108426113,2
A5077878204,A5042452558,1
A5077878204,A5109354723,2
A5077878204,A5020096319,4
A5077878204,A5023592446,3
A5077878204,A5060189092,2
A5077878204,A5070496761,1
A5077878204,A5086095919,4
A5077878204,A5082218840,1
A5077878204,A5005077971,2
A5077878204,A5021828664,2
A5077878204,A5021323660,4
A5077878204,A5022723002,2
A5077878204,A5077271389,2
A5077878204,A5025936190,2
A5077878204,A5069302582,3
A5077878204,A5003607184,1
A5077878204,A5108812264,2
A5077878204,A5057536910,1
A5077878204,LOCAL_A000002,2
A5077878204,A5024526613,1
A5077878204,A5110701424,2
A5077878204,A5042670765,2
A5077878204,A5034275358,1
A5077878204,A5034684238,1
A5077878204,A5058693463,1
A5077878204,A5079187530,3
A5077878204,A5073249579,1
A5077878204,A5011391692,1
A5077878204,A5054097796,2
A5077878204,A5002295771,2
A5077878204,LOCAL_A000003,1
A5077878204,A5059673944,2
A5077878204,A5071186378,2
A5077878204,A5045240225,2
A5077878204,A5090660367,2
A5077878204,A5042206762,2
A5077878204,A5074774772,2
A5077878204,A5089477886,2
A5077878204,A5033052795,2
A5077878204,A5044462379,1
A5077878204,A5074353144,2
A5077878204,A5037640754,3
A5077878204,A5087546110,3
A5077878204,A5046497176,1
A5077878204,A5052322742,2
A5077878204,A5110451785,1
A5077878204,A5043825329,2
A5077878204,A5008986510,1
A5077878204,A5014186524,2
A5077878204,A5112753382,1
A5077878204,A5075291010,1
A5077878204,A5084459300,1
A5077878204,A5007830940,1
A5077878204,A5112430168,1
A5077878204,A5089872679,1
A5077878204,A5020337708,1
A5077878204,A5043580746,1
A5077878204,A5032316879,1
A5077878204,A5059745870,2
A5077878204,A5073238754,1
A5077878204,A5012751492,2
A5077878204,A5069442872,1
A5077878204,A5060777701,1
A5077878204,A5028938519,1
A5077878204,A5024725268,1
A5077878204,A5058891664,1
A5077878204,A5108190409,1
A5077878204,A5010398085,1
A5077878204,A5028419807,1
A5077878204,A5087155298,1
A5077878204,A5051606464,1
A5077878204,A5081805441,1
A5077878204,A5113885004,1
A5077878204,A5084227679,1
A5077878204,A5076032909,2
A5077878204,A5067522840,1
A5077878204,A5036038477,1
A5077878204,A5037329176,1
A5077878204,A5055699158,1
A5077878204,A5066757164,1
A5077878204,A5053615849,1
A5077878204,A5073811795,1
A5077878204,A5080893189,1
A5077878204,A5037542179,1
A5077878204,A5075910447,1
A5077878204,A5074474395,1
A5077878204,A5028391766,1
A5077878204,A5088508486,1
A5077878204,A5040371822,1
A5077878204,A5004988236,1
A5077878204,A5089854058,1
A5077878204,A5112293344,1
A5077878204,A5066273011,1
A5077878204,A5070913859,1
A5077878204,A5045600839,1
A5077878204,A5003722648,1
A5077878204,A5076850672,1
A5077878204,A5050478516,1
A5077878204,A5063136501,1
A5077878204,A5071898408,1
A5077878204,A5047250540,1
A5077878204,A5031646882,1
A5077878204,A5036662627,1
A5077878204,A5023207047,1
A5003886399,A5025095503,2
A5003886399,A5052145396,2
A5003886399,A5067287880,2
A5003886399,A5052436567,2
A5003886399,A5109947023,2
A5003886399,A5007722052,1
A5003886399,A5035104463,1
A5003886399,A5089109767,1
A5003886399,A5108757199,2
A5003886399,A5018635438,1
A5003886399,A5108122544,1
A5003886399,A5010395979,2
A5003886399,A5014950400,2
A5003886399,A5057837479,2
A5003886399,A5112038070,1
A5003886399,A5112753382,1
A5003886399,A5020096319,1
A5003886399,A5023592446,1
A5003886399,A5075291010,1
A5003886399,A5084459300,1
A5003886399,A5007830940,1
A5003886399,A5112430168,1
A5003886399,A5089872679,1
A5003886399,A5020337708,1
A5003886399,A5043580746,1
A5003886399,A5002295771,1
A5003886399,A5032316879,1
A5003886399,A5059673944,1
A5003886399,A5059745870,1
A5003886399,A5073238754,1
A5003886399,A5012751492,1
A5003886399,A5069442872,1
A5003886399,A5074353144,1
A5003886399,A5037640754,1
A5003886399,A5060777701,1
A5003886399,A5052322742,1
A5003886399,A5014186524,1
A5003886399,A5028938519,1
A5003886399,A5024725268,1
A5003886399,A5058891664,1
A5003886399,A5079381636,1
A5003886399,A5069302582,1
A5003886399,A5108812264,1
A5003886399,A5108190409,1
A5003886399,A5010398085,1
A5003886399,A5060189092,1
A5003886399,A5028419807,1
A5003886399,A5087155298,1
A5003886399,A5051606464,1
A5003886399,A5021828664,1
A5003886399,A5071186378,1
A5003886399,A5081805441,1
A5003886399,A5090660367,1
A5003886399,A5042206762,1
A5003886399,A5113885004,1
A5003886399,A5084227679,1
A5003886399,A5074774772,1
A5003886399,A5076032909,1
A5003886399,A5033052795,1
A5003886399,A5067522840,1
A5003886399,A5087546110,1
A5003886399,A5077271389,1
A5003886399,A5036038477,1
A5003886399,A5037329176,1
A5003886399,A5055699158,1
A5003886399,A5066757164,1
A5003886399,A5025936190,1
A5003886399,A5053615849,1
A5003886399,A5073811795,1
A5003886399,A5080893189,1
A5003886399,A5037542179,1
A5003886399,LOCAL_A000002,1
A5003886399,A5075910447,1
A5003886399,A5110701424,1
A5003886399,A5042670765,1
A5003886399,A5086095919,1
A5003886399,A5079187530,1
A5003886399,A5074474395,1
A5003886399,A5028391766,1
A5003886399,A5088508486,1
A5003886399,A5040371822,1
A5003886399,A5004988236,1
A5003886399,A5089854058,1
A5003886399,A5112293344,1
A5003886399,A5066273011,1
A5003886399,A5070913859,1
A5003886399,A5054097796,1
A5003886399,A5045600839,1
A5003886399,A5021323660,1
A5003886399,A5045240225,1
A5003886399,A5089477886,1
A5003886399,A5003722648,1
A5003886399,A5076850672,1
A5003886399,A5050478516,1
A5003886399,A5063136501,1
A5003886399,A5071898408,1
A5003886399,A5043825329,1
A5003886399,A5047250540,1
A5003886399,A5031646882,1
A5025095503,A5052145396,2
A5025095503,A5067287880,4
A5025095503,A5052436567,2
A5025095503,A5109947023,2
A5025095503,A5007722052,1
A5025095503,A5035104463,1
A5025095503,A5089109767,1
A5025095503,A5108757199,2
A5025095503,A5018635438,1
A5025095503,A5108122544,1
A5025095503,A5010395979,2
A5025095503,A5014950400,5
A5025095503,A5057837479,2
A5025095503,A5112038070,1
A5025095503,A5078876786,1
A5025095503,A5085428223,1
A5025095503,A5056885320,1
A5025095503,A5073498622,1
A5025095503,A5078661947,1
A5025095503,A5008973458,1
A5025095503,A5021997056,1
A5025095503,A5017002382,1
A5025095503,A5068022071,1
A5025095503,A5040423202,1
A5025095503,A5079958449,1
A5025095503,A5063956844,1
A5025095503,A5112753382,1
A5025095503,A5020096319,3
A5025095503,A5023592446,2
A5025095503,A5075291010,1
A5025095503,A5084459300,1
A5025095503,A5007830940,1
A5025095503,A5112430168,1
A5025095503,A5089872679,1
A5025095503,A5020337708,1
A5025095503,A5043580746,1
A5025095503,A5002295771,1
A5025095503,A5032316879,1
A5025095503,A5059673944,1
A5025095503,A5059745870,2
A5025095503,A5073238754,1
A5025095503,A5012751492,2
A5025095503,A5069442872,1
A5025095503,A5074353144,1
A5025095503,A5037640754,2
A5025095503,A5060777701,1
A5025095503,A5052322742,2
A5025095503,A5014186524,1
A5025095503,A5028938519,1
A5025095503,A5024725268,1
A5025095503,A5058891664,1
A5025095503,A5079381636,3
A5025095503,A5069302582,2
A5025095503,A5108812264,1
A5025095503,A5108190409,1
A5025095503,A5010398085,1
A5025095503,A5060189092,2
A5025095503,A5028419807,1
A5025095503,A5087155298,1
A5025095503,A5051606464,1
A5025095503,A5021828664,2
A5025095503,A5071186378,1
A5025095503,A5081805441,1
A5025095503,A5090660367,1
A5025095503,A5042206762,1
A5025095503,A5113885004,1
A5025095503,A5084227679,1
A5025095503,A5074774772,1
A5025095503,A5076032909,2
A5025095503,A5033052795,1
A5025095503,A5067522840,2
A5025095503,A5087546110,2
A5025095503,A5077271389,2
A5025095503,A5036038477,1
A5025095503,A5037329176,1
A5025095503,A5055699158,1
A5025095503,A5066757164,1
A5025095503,A5025936190,2
A5025095503,A5053615849,1
A5025095503,A5073811795,1
A5025095503,A5080893189,1
A5025095503,A5037542179,1
A5025095503,LOCAL_A000002,1
A5025095503,A5075910447,1
A5025095503,A5110701424,1
A5025095503,A5042670765,1
A5025095503,A5086095919,3
A5025095503,A5079187530,3
A5025095503,A5074474395,1
A5025095503,A5028391766,2
A5025095503,A5088508486,1
A5025095503,A5040371822,1
A5025095503,A5004988236,1
A5025095503,A5089854058,1
A5025095503,A5112293344,1
A5025095503,A5066273011,1
A5025095503,A5070913859,1
A5025095503,A5054097796,1
A5025095503,A5045600839,1
A5025095503,A5021323660,3
A5025095503,A5045240225,1
A5025095503,A5089477886,2
A5025095503,A5003722648,1
A5025095503,A5076850672,1
A5025095503,A5050478516,1
A5025095503,A5063136501,1
A5025095503,A5071898408,1
A5025095503,A5043825329,1
A5025095503,A5047250540,1
A5025095503,A5031646882,1
A5025095503,A5010409421,2
A5025095503,A5036662627,1
A5025095503,A5023207047,2
A5025095503,A5022723002,2
A5025095503,A5110556117,1
A5025095503,A5108426113,1
A5025095503,A5042452558,1
A5025095503,A5109354723,1
A5025095503,A5051848349,1
A5025095503,A5082218840,1
A5052145396,A5067287880,2
